INFO:MyNBA:Downloading players...
INFO:MyNBA:Downloading players...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/04/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700015...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700019...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700020...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700023...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700021...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700022...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/05/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700024...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700025...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700028...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700026...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700027...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/06/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700029...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700030...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700031...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700035...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700032...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700033...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700036...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700034...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/07/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700037...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/08/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700044...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700039...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700040...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700038...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700041...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700042...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700045...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700043...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/09/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700046...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700048...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700049...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700050...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700051...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700052...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700047...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700053...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/10/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700054...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700055...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700059...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700057...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700056...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700058...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/11/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700060...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700062...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700063...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700064...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700061...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/12/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700065...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700066...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/13/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700067...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700069...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700075...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700070...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700071...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700072...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700068...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700076...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700073...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700074...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700077...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0011700078...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/14/2017...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/15/2017...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/16/2017...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/17/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700001...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700002...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/18/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700003...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700004...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700005...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700006...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700007...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700008...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700009...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700010...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700011...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700012...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700013...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/19/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700014...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700015...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700016...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/20/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700019...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700020...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700021...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700022...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700023...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700024...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700025...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700026...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/21/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700027...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700028...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700029...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700030...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700031...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700032...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700033...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700034...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700035...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700036...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700037...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/22/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700038...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700039...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700040...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/23/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700041...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700042...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700043...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700044...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700045...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700046...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700047...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700048...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/24/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700049...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700050...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700051...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700052...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700053...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700054...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/25/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700055...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700056...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700057...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700058...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700059...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700060...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700061...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700062...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700063...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700064...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/26/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700065...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700066...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700067...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700068...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700069...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/27/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700070...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700071...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700072...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700073...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700074...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700075...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700076...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/28/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700077...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700078...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700079...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700080...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700081...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700082...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700083...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700084...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/29/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700085...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700086...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700087...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700088...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700089...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700090...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700091...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/30/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700092...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700093...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700094...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700095...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700096...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700097...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700098...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700099...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700100...
INFO:ScoreboardDownloader:Getting scoreboards for date 10/31/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700101...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700102...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700103...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700104...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/01/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700105...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700106...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700107...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700108...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700109...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700110...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700111...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700112...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700113...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700114...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700115...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700116...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/02/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700117...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700118...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/03/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700119...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700120...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700121...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700122...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700123...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700124...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700125...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700126...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700127...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700128...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700129...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700130...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/04/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700131...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700132...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700133...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700134...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700135...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/05/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700136...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700137...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700138...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700139...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700140...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700141...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700142...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700143...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700144...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700145...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/06/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700146...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700147...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700148...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/07/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700149...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700150...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700151...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700152...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700153...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700154...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700155...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700156...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700157...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700158...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/08/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700159...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700160...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700161...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700162...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700163...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/09/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700164...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700165...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700166...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700167...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700168...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/10/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700169...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700170...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700171...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700172...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700173...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700174...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700175...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700176...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/11/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700177...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700178...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700179...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700180...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700181...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700182...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700183...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700184...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700185...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700186...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700187...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/12/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700188...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700189...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700190...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700191...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/13/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700192...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700193...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700194...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700195...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700196...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700197...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700198...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700199...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700200...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/14/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700201...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700202...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700203...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/15/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700204...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700205...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700206...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700207...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700208...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700209...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700210...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700211...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700212...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700213...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700214...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/16/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700215...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700216...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/17/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700217...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700218...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700219...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700220...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700221...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700222...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700223...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700224...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700225...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700226...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700227...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/18/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700228...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700229...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700230...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700231...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700232...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700233...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700234...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/19/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700237...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700235...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700236...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700238...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700239...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700240...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/20/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700241...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700242...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700243...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700244...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700245...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700246...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700247...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700248...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700249...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700250...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700251...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/21/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700252...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/22/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700253...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700254...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700255...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700256...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700257...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700258...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700259...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700260...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700261...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700262...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700263...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700264...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700265...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700266...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/23/2017...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/24/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700267...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700268...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700269...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700270...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700271...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700272...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700273...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700274...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700275...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700276...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/25/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700277...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700278...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700279...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700280...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700281...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700282...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700283...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700284...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700285...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700286...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/26/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700287...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700288...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700289...
INFO:ScoreboardDownloader:Getting scoreboards for date 11/27/2017...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700290...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700291...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700292...
